Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
BJ_E2	BJ	536.1981222	35	27	3	3	0	0	C35H27O3N3	CHON	ConHC
BJ_E2	BJ	514.0739819	22	17	12	3	0	0	C22H17O12N3	CHON	ConHC
BJ_E2	BJ	568.2396384	40	31	1	3	0	0	C40H31ON3	CHON	ConHC
BJ_E2	BJ	947.244943	58	45	9	0	1	1	C58H45O9SP	CHOSP	ConHC
BJ_E2	BJ	903.383943	67	52	3	0	0	0	C67H52O3	CHO	ConHC
BJ_E2	BJ	871.394126	67	52	1	0	0	0	C67H52O	CHO	ConHC
BJ_E2	BJ	503.2128687	36	28	1	2	0	0	C36H28ON2	CHON	ConHC
BJ_E2	BJ	513.0090413	18	14	14	2	1	0	C18H14O14N2S	CHONS	ConHC
BJ_E2	BJ	389.0514817	18	14	10	0	0	0	C18H14O10	CHO	ConHC
BJ_E2	BJ	357.0616042	18	14	8	0	0	0	C18H14O8	CHO	ConHC
BJ_E2	BJ	224.0022951	9	7	4	1	1	0	C9H7O4NS	CHONS	ConHC
BJ_E2	BJ	993.3281401	64	50	11	0	0	0	C64H50O11	CHO	ConHC
BJ_E2	BJ	546.1669381	32	25	6	3	0	0	C32H25O6N3	CHON	ConHC
BJ_E2	BJ	940.4161945	70	55	2	1	0	0	C70H55O2N	CHON	ConHC
BJ_E2	BJ	855.3072362	56	44	7	2	0	0	C56H44O7N2	CHON	ConHC
BJ_E2	BJ	513.1821116	33	26	4	2	0	0	C33H26O4N2	CHON	ConHC
BJ_E2	BJ	497.1872328	33	26	3	2	0	0	C33H26O3N2	CHON	ConHC
BJ_E2	BJ	886.2502377	52	41	13	1	0	0	C52H41O13N	CHON	ConHC
BJ_E2	BJ	588.9987226	19	15	18	2	0	1	C19H15O18N2P	CHONP	ConHC
BJ_E2	BJ	400.06733	19	15	9	1	0	0	C19H15O9N	CHON	ConHC
BJ_E2	BJ	998.4213865	72	57	4	1	0	0	C72H57O4N	CHON	ConHC
BJ_E2	BJ	863.389139	65	52	2	0	0	0	C65H52O2	CHO	UnsatHC
BJ_E2	BJ	812.2933583	55	44	4	1	0	1	C55H44O4NP	CHONP	UnsatHC
BJ_E2	BJ	571.2391671	40	32	2	2	0	0	C40H32O2N2	CHON	UnsatHC
BJ_E2	BJ	559.1067139	30	24	9	0	1	0	C30H24O9S	CHOS	Lignin
BJ_E2	BJ	539.0251753	20	16	14	2	1	0	C20H16O14N2S	CHONS	Tannin
BJ_E2	BJ	335.0408094	15	12	9	0	0	0	C15H12O9	CHO	Lignin
BJ_E2	BJ	319.0460256	15	12	8	0	0	0	C15H12O8	CHO	Lignin
BJ_E2	BJ	303.0509839	15	12	7	0	0	0	C15H12O7	CHO	Lignin
BJ_E2	BJ	287.0560634	15	12	6	0	0	0	C15H12O6	CHO	Lignin
BJ_E2	BJ	271.0611893	15	12	5	0	0	0	C15H12O5	CHO	Lignin
BJ_E2	BJ	255.0662326	15	12	4	0	0	0	C15H12O4	CHO	Lignin
BJ_E2	BJ	223.0248135	10	8	6	0	0	0	C10H8O6	CHO	Lignin
BJ_E2	BJ	191.0349372	10	8	4	0	0	0	C10H8O4	CHO	Lignin
BJ_E2	BJ	188.0270032	10	8	1	1	0	1	C10H8ONP	CHONP	UnsatHC
BJ_E2	BJ	891.2553758	56	45	7	0	1	1	C56H45O7SP	CHOSP	Lignin
BJ_E2	BJ	843.2189442	51	41	8	0	1	1	C51H41O8SP	CHOSP	Lignin
BJ_E2	BJ	809.3790311	62	50	1	0	0	0	C62H50O	CHO	UnsatHC
BJ_E2	BJ	709.2192053	42	34	9	2	0	0	C42H34O9N2	CHON	Lignin
BJ_E2	BJ	693.2243173	42	34	8	2	0	0	C42H34O8N2	CHON	Lignin
BJ_E2	BJ	442.0781125	21	17	10	1	0	0	C21H17O10N	CHON	Lignin
BJ_E2	BJ	426.0832187	21	17	9	1	0	0	C21H17O9N	CHON	Lignin
BJ_E2	BJ	917.2703497	58	47	7	0	1	1	C58H47O7SP	CHOSP	UnsatHC
BJ_E2	BJ	676.2679436	48	39	1	1	1	0	C48H39ONS	CHONS	UnsatHC
BJ_E2	BJ	330.061933	16	13	7	1	0	0	C16H13O7N	CHON	Lignin
BJ_E2	BJ	534.0603518	27	22	5	1	2	1	C27H22O5NS2P	CHONSP	Lignin
BJ_E2	BJ	377.1548434	27	22	2	0	0	0	C27H22O2	CHO	UnsatHC
BJ_E2	BJ	894.3953177	65	53	3	1	0	0	C65H53O3N	CHON	UnsatHC
BJ_E2	BJ	577.2048813	38	31	2	2	0	1	C38H31O2N2P	CHONP	UnsatHC
BJ_E2	BJ	925.441551	71	58	1	0	0	0	C71H58O	CHO	UnsatHC
BJ_E2	BJ	718.2784427	50	41	2	1	1	0	C50H41O2NS	CHONS	UnsatHC
BJ_E2	BJ	651.2570486	45	37	1	2	0	1	C45H37ON2P	CHONP	UnsatHC
BJ_E2	BJ	840.3847655	62	51	2	1	0	0	C62H51O2N	CHON	UnsatHC
BJ_E2	BJ	499.1912708	34	28	4	0	0	0	C34H28O4	CHO	UnsatHC
BJ_E2	BJ	479.2129517	34	28	1	2	0	0	C34H28ON2	CHON	UnsatHC
BJ_E2	BJ	377.0513777	17	14	10	0	0	0	C17H14O10	CHO	Lignin
BJ_E2	BJ	361.0565238	17	14	9	0	0	0	C17H14O9	CHO	Lignin
BJ_E2	BJ	357.0727281	17	14	7	2	0	0	C17H14O7N2	CHON	Lignin
BJ_E2	BJ	345.0616345	17	14	8	0	0	0	C17H14O8	CHO	Lignin
BJ_E2	BJ	329.066635	17	14	7	0	0	0	C17H14O7	CHO	Lignin
BJ_E2	BJ	497.0398264	23	19	5	2	2	1	C23H19O5N2S2P	CHONSP	Lignin
BJ_E2	BJ	468.0938241	23	19	10	1	0	0	C23H19O10N	CHON	Lignin
BJ_E2	BJ	452.0987875	23	19	9	1	0	0	C23H19O9N	CHON	Lignin
BJ_E2	BJ	857.2347581	52	43	8	0	1	1	C52H43O8SP	CHOSP	Lignin
BJ_E2	BJ	808.2738914	52	43	6	1	1	0	C52H43O6NS	CHONS	UnsatHC
BJ_E2	BJ	540.1328022	29	24	6	3	0	1	C29H24O6N3P	CHONP	Lignin
BJ_E2	BJ	850.4052068	64	53	1	1	0	0	C64H53ON	CHON	UnsatHC
BJ_E2	BJ	957.4420746	70	58	2	2	0	0	C70H58O2N2	CHON	UnsatHC
BJ_E2	BJ	727.3038075	53	44	1	0	1	0	C53H44OS	CHOS	UnsatHC
BJ_E2	BJ	893.410919	65	54	2	2	0	0	C65H54O2N2	CHON	UnsatHC
BJ_E2	BJ	987.4415431	72	60	4	0	0	0	C72H60O4	CHO	UnsatHC
BJ_E2	BJ	817.3683339	60	50	3	0	0	0	C60H50O3	CHO	UnsatHC
BJ_E2	BJ	446.1762231	30	25	3	1	0	0	C30H25O3N	CHON	UnsatHC
BJ_E2	BJ	515.0831566	24	20	13	0	0	0	C24H20O13	CHO	Lignin
BJ_E2	BJ	467.0806887	24	20	8	0	1	0	C24H20O8S	CHOS	Lignin
BJ_E2	BJ	435.1085177	24	20	8	0	0	0	C24H20O8	CHO	Lignin
BJ_E2	BJ	419.1136386	24	20	7	0	0	0	C24H20O7	CHO	Lignin
BJ_E2	BJ	356.0775774	18	15	7	1	0	0	C18H15O7N	CHON	Lignin
BJ_E2	BJ	340.0826565	18	15	6	1	0	0	C18H15O6N	CHON	Lignin
BJ_E2	BJ	265.0353594	12	10	7	0	0	0	C12H10O7	CHO	Lignin
BJ_E2	BJ	249.0404302	12	10	6	0	0	0	C12H10O6	CHO	Lignin
BJ_E2	BJ	233.0455197	12	10	5	0	0	0	C12H10O5	CHO	Lignin
BJ_E2	BJ	169.9917339	6	5	3	1	1	0	C6H5O3NS	CHONS	Lignin
BJ_E2	BJ	566.1485229	31	26	6	3	0	1	C31H26O6N3P	CHONP	Lignin
BJ_E2	BJ	473.1869828	31	26	3	2	0	0	C31H26O3N2	CHON	UnsatHC
BJ_E2	BJ	908.289851	56	47	9	1	1	0	C56H47O9NS	CHONS	Lignin
BJ_E2	BJ	877.2760647	56	47	6	0	1	1	C56H47O6SP	CHOSP	UnsatHC
BJ_E2	BJ	571.0581361	25	21	10	2	1	1	C25H21O10N2SP	CHONSP	Lignin
BJ_E2	BJ	411.1265879	25	21	2	2	0	1	C25H21O2N2P	CHONP	UnsatHC
BJ_E2	BJ	626.2523182	44	37	1	1	1	0	C44H37ONS	CHONS	UnsatHC
BJ_E2	BJ	419.0618197	19	16	11	0	0	0	C19H16O11	CHO	Lignin
BJ_E2	BJ	403.0670877	19	16	10	0	0	0	C19H16O10	CHO	Lignin
BJ_E2	BJ	387.0722049	19	16	9	0	0	0	C19H16O9	CHO	Lignin
BJ_E2	BJ	371.0771736	19	16	8	0	0	0	C19H16O8	CHO	Lignin
BJ_E2	BJ	501.1738579	32	27	2	2	0	1	C32H27O2N2P	CHONP	UnsatHC
BJ_E2	BJ	971.4580486	71	60	2	2	0	0	C71H60O2N2	CHON	UnsatHC
BJ_E2	BJ	518.1123668	26	22	7	3	0	1	C26H22O7N3P	CHONP	Lignin
BJ_E2	BJ	473.135566	26	22	7	2	0	0	C26H22O7N2	CHON	Lignin
BJ_E2	BJ	276.0513778	13	11	6	1	0	0	C13H11O6N	CHON	Lignin
BJ_E2	BJ	260.0564036	13	11	5	1	0	0	C13H11O5N	CHON	Lignin
BJ_E2	BJ	483.2078198	33	28	2	2	0	0	C33H28O2N2	CHON	UnsatHC
BJ_E2	BJ	467.2130953	33	28	1	2	0	0	C33H28ON2	CHON	UnsatHC
BJ_E2	BJ	871.2500197	53	45	8	0	1	1	C53H45O8SP	CHOSP	Lignin
BJ_E2	BJ	442.0894054	20	17	9	3	0	0	C20H17O9N3	CHON	Lignin
BJ_E2	BJ	398.0880394	20	17	8	1	0	0	C20H17O8N	CHON	Lignin
BJ_E2	BJ	366.0807207	20	17	4	1	1	0	C20H17O4NS	CHONS	Lignin
BJ_E2	BJ	350.0856972	20	17	3	1	1	0	C20H17O3NS	CHONS	Lignin
BJ_E2	BJ	757.3142659	54	46	2	0	1	0	C54H46O2S	CHOS	UnsatHC
BJ_E2	BJ	905.4362277	68	58	2	0	0	0	C68H58O2	CHO	UnsatHC
BJ_E2	BJ	979.4888433	75	64	1	0	0	0	C75H64O	CHO	UnsatHC
BJ_E2	BJ	727.244442	48	41	3	0	1	1	C48H41O3SP	CHOSP	UnsatHC
BJ_E2	BJ	859.338463	56	48	7	2	0	0	C56H48O7N2	CHON	Lignin
BJ_E2	BJ	493.2286534	35	30	1	2	0	0	C35H30ON2	CHON	UnsatHC
BJ_E2	BJ	429.0828785	21	18	10	0	0	0	C21H18O10	CHO	Lignin
BJ_E2	BJ	397.0930632	21	18	8	0	0	0	C21H18O8	CHO	Lignin
BJ_E2	BJ	323.0408715	14	12	9	0	0	0	C14H12O9	CHO	Lignin
BJ_E2	BJ	307.0459053	14	12	8	0	0	0	C14H12O8	CHO	Lignin
BJ_E2	BJ	303.0622259	14	12	6	2	0	0	C14H12O6N2	CHON	Lignin
BJ_E2	BJ	291.0510512	14	12	7	0	0	0	C14H12O7	CHO	Lignin
BJ_E2	BJ	287.0672974	14	12	5	2	0	0	C14H12O5N2	CHON	Lignin
BJ_E2	BJ	275.0560655	14	12	6	0	0	0	C14H12O6	CHO	Lignin
BJ_E2	BJ	255.0774506	14	12	3	2	0	0	C14H12O3N2	CHON	Lignin
BJ_E2	BJ	243.0662085	14	12	4	0	0	0	C14H12O4	CHO	Lignin
BJ_E2	BJ	169.0142421	7	6	5	0	0	0	C7H6O5	CHO	Tannin
BJ_E2	BJ	153.0193325	7	6	4	0	0	0	C7H6O4	CHO	Lignin
BJ_E2	BJ	137.0244125	7	6	3	0	0	0	C7H6O3	CHO	Lignin
BJ_E2	BJ	121.0295203	7	6	2	0	0	0	C7H6O2	CHO	Lignin
BJ_E2	BJ	852.421199	64	55	1	1	0	0	C64H55ON	CHON	UnsatHC
BJ_E2	BJ	907.2860839	57	49	7	0	1	1	C57H49O7SP	CHOSP	UnsatHC
BJ_E2	BJ	850.3565304	58	50	2	3	0	1	C58H50O2N3P	CHONP	UnsatHC
BJ_E2	BJ	456.0935389	22	19	10	1	0	0	C22H19O10N	CHON	Lignin
BJ_E2	BJ	711.16508	37	32	11	2	1	0	C37H32O11N2S	CHONS	Lignin
BJ_E2	BJ	778.2993637	52	45	4	1	1	0	C52H45O4NS	CHONS	UnsatHC
BJ_E2	BJ	366.0289599	15	13	8	1	1	0	C15H13O8NS	CHONS	Lignin
BJ_E2	BJ	334.0567935	15	13	8	1	0	0	C15H13O8N	CHON	Lignin
BJ_E2	BJ	318.0619476	15	13	7	1	0	0	C15H13O7N	CHON	Lignin
BJ_E2	BJ	302.0670238	15	13	6	1	0	0	C15H13O6N	CHON	Lignin
BJ_E2	BJ	286.0720352	15	13	5	1	0	0	C15H13O5N	CHON	Lignin
BJ_E2	BJ	991.3074575	61	53	9	0	1	1	C61H53O9SP	CHOSP	Lignin
BJ_E2	BJ	874.3833194	61	53	1	3	1	0	C61H53ON3S	CHONS	UnsatHC
BJ_E2	BJ	967.437258	69	60	5	0	0	0	C69H60O5	CHO	UnsatHC
BJ_E2	BJ	703.2346376	46	40	3	0	2	0	C46H40O3S2	CHOS	UnsatHC
BJ_E2	BJ	499.0814773	23	20	9	2	1	0	C23H20O9N2S	CHONS	Lignin
BJ_E2	BJ	471.0933804	23	20	11	0	0	0	C23H20O11	CHO	Lignin
BJ_E2	BJ	763.2462476	47	41	8	0	0	1	C47H41O8P	CHOP	Lignin
BJ_E2	BJ	815.3121832	56	49	2	0	1	1	C56H49O2SP	CHOSP	UnsatHC
BJ_E2	BJ	693.3122006	48	42	3	2	0	0	C48H42O3N2	CHON	UnsatHC
BJ_E2	BJ	520.168577	32	28	4	1	0	1	C32H28O4NP	CHONP	Lignin
BJ_E2	BJ	365.0513862	16	14	10	0	0	0	C16H14O10	CHO	Lignin
BJ_E2	BJ	361.0498228	16	14	6	2	1	0	C16H14O6N2S	CHONS	Lignin
BJ_E2	BJ	333.0616046	16	14	8	0	0	0	C16H14O8	CHO	Lignin
BJ_E2	BJ	329.077842	16	14	6	2	0	0	C16H14O6N2	CHON	Lignin
BJ_E2	BJ	317.0666286	16	14	7	0	0	0	C16H14O7	CHO	Lignin
BJ_E2	BJ	301.0717287	16	14	6	0	0	0	C16H14O6	CHO	Lignin
BJ_E2	BJ	196.0073515	8	7	3	1	1	0	C8H7O3NS	CHONS	Lignin
BJ_E2	BJ	180.0124858	8	7	2	1	1	0	C8H7O2NS	CHONS	Lignin
BJ_E2	BJ	164.0353205	8	7	3	1	0	0	C8H7O3N	CHON	Lignin
BJ_E2	BJ	882.4312584	65	57	2	1	0	0	C65H57O2N	CHON	UnsatHC
BJ_E2	BJ	470.2127416	33	29	2	1	0	0	C33H29O2N	CHON	UnsatHC
BJ_E2	BJ	630.2583146	42	37	1	3	1	0	C42H37ON3S	CHONS	UnsatHC
BJ_E2	BJ	497.2233677	34	30	2	2	0	0	C34H30O2N2	CHON	UnsatHC
BJ_E2	BJ	376.0673352	17	15	9	1	0	0	C17H15O9N	CHON	Lignin
BJ_E2	BJ	360.0725011	17	15	8	1	0	0	C17H15O8N	CHON	Lignin
BJ_E2	BJ	344.0775987	17	15	7	1	0	0	C17H15O7N	CHON	Lignin
BJ_E2	BJ	328.0827001	17	15	6	1	0	0	C17H15O6N	CHON	Lignin
BJ_E2	BJ	312.0878035	17	15	5	1	0	0	C17H15O5N	CHON	Lignin
BJ_E2	BJ	873.3026983	52	46	11	2	0	0	C52H46O11N2	CHON	Lignin
BJ_E2	BJ	628.2679029	44	39	1	1	1	0	C44H39ONS	CHONS	UnsatHC
BJ_E2	BJ	808.309982	53	47	5	1	1	0	C53H47O5NS	CHONS	UnsatHC
BJ_E2	BJ	976.4731027	71	63	3	1	0	0	C71H63O3N	CHON	UnsatHC
BJ_E2	BJ	975.4784976	72	64	3	0	0	0	C72H64O3	CHO	UnsatHC
BJ_E2	BJ	572.1998692	36	32	4	1	0	1	C36H32O4NP	CHONP	UnsatHC
BJ_E2	BJ	468.1480699	27	24	3	3	0	1	C27H24O3N3P	CHONP	UnsatHC
BJ_E2	BJ	407.0443745	18	16	9	0	1	0	C18H16O9S	CHOS	Lignin
BJ_E2	BJ	391.0670524	18	16	10	0	0	0	C18H16O10	CHO	Lignin
BJ_E2	BJ	375.0722187	18	16	9	0	0	0	C18H16O9	CHO	Lignin
BJ_E2	BJ	359.0772614	18	16	8	0	0	0	C18H16O8	CHO	Lignin
BJ_E2	BJ	343.0823609	18	16	7	0	0	0	C18H16O7	CHO	Lignin
BJ_E2	BJ	327.0874442	18	16	6	0	0	0	C18H16O6	CHO	Lignin
BJ_E2	BJ	311.0924984	18	16	5	0	0	0	C18H16O5	CHO	Lignin
BJ_E2	BJ	211.0247717	9	8	6	0	0	0	C9H8O6	CHO	Tannin
BJ_E2	BJ	195.0298858	9	8	5	0	0	0	C9H8O5	CHO	Lignin
BJ_E2	BJ	179.0349691	9	8	4	0	0	0	C9H8O4	CHO	Lignin
BJ_E2	BJ	163.0400768	9	8	3	0	0	0	C9H8O3	CHO	Lignin
BJ_E2	BJ	147.045154	9	8	2	0	0	0	C9H8O2	CHO	Lignin
BJ_E2	BJ	818.3310108	55	49	4	1	1	0	C55H49O4NS	CHONS	UnsatHC
BJ_E2	BJ	402.0830034	19	17	9	1	0	0	C19H17O9N	CHON	Lignin
BJ_E2	BJ	398.0994494	19	17	7	3	0	0	C19H17O7N3	CHON	Lignin
BJ_E2	BJ	370.093229	19	17	7	1	0	0	C19H17O7N	CHON	Lignin
BJ_E2	BJ	354.098297	19	17	6	1	0	0	C19H17O6N	CHON	Lignin
BJ_E2	BJ	959.4315559	67	60	6	0	0	0	C67H60O6	CHO	UnsatHC
BJ_E2	BJ	712.2712214	48	43	1	1	2	0	C48H43ONS2	CHONS	UnsatHC
BJ_E2	BJ	450.1629619	29	26	2	1	0	1	C29H26O2NP	CHONP	UnsatHC
BJ_E2	BJ	937.4629784	69	62	3	0	0	0	C69H62O3	CHO	UnsatHC
BJ_E2	BJ	921.4678291	69	62	2	0	0	0	C69H62O2	CHO	UnsatHC
BJ_E2	BJ	787.2655203	50	45	5	0	1	1	C50H45O5SP	CHOSP	UnsatHC
BJ_E2	BJ	755.275697	50	45	3	0	1	1	C50H45O3SP	CHOSP	UnsatHC
BJ_E2	BJ	691.2006303	40	36	9	0	1	0	C40H36O9S	CHOS	Lignin
BJ_E2	BJ	656.2205937	40	36	6	1	0	1	C40H36O6NP	CHONP	Lignin
BJ_E2	BJ	433.0777061	20	18	11	0	0	0	C20H18O11	CHO	Lignin
BJ_E2	BJ	417.0826616	20	18	10	0	0	0	C20H18O10	CHO	Lignin
BJ_E2	BJ	401.0878212	20	18	9	0	0	0	C20H18O9	CHO	Lignin
BJ_E2	BJ	397.1041181	20	18	7	2	0	0	C20H18O7N2	CHON	Lignin
BJ_E2	BJ	385.0928571	20	18	8	0	0	0	C20H18O8	CHO	Lignin
BJ_E2	BJ	381.1092124	20	18	6	2	0	0	C20H18O6N2	CHON	Lignin
BJ_E2	BJ	365.1141971	20	18	5	2	0	0	C20H18O5N2	CHON	Lignin
BJ_E2	BJ	238.0179082	10	9	4	1	1	0	C10H9O4NS	CHONS	Lignin
BJ_E2	BJ	222.040763	10	9	5	1	0	0	C10H9O5N	CHON	Lignin
BJ_E2	BJ	206.0458777	10	9	4	1	0	0	C10H9O4N	CHON	Lignin
BJ_E2	BJ	190.0509535	10	9	3	1	0	0	C10H9O3N	CHON	Lignin
BJ_E2	BJ	874.4085351	63	57	1	1	1	0	C63H57ONS	CHONS	UnsatHC
BJ_E2	BJ	444.0934849	21	19	10	1	0	0	C21H19O10N	CHON	Lignin
BJ_E2	BJ	444.075857	21	19	8	1	1	0	C21H19O8NS	CHONS	Lignin
BJ_E2	BJ	440.1099948	21	19	8	3	0	0	C21H19O8N3	CHON	Lignin
BJ_E2	BJ	428.0985965	21	19	9	1	0	0	C21H19O9N	CHON	Lignin
BJ_E2	BJ	412.1038111	21	19	8	1	0	0	C21H19O8N	CHON	Lignin
BJ_E2	BJ	679.0981184	32	29	9	2	2	1	C32H29O9N2S2P	CHONSP	Lignin
BJ_E2	BJ	474.2077041	32	29	3	1	0	0	C32H29O3N	CHON	UnsatHC
BJ_E2	BJ	903.2763584	54	49	9	0	1	1	C54H49O9SP	CHOSP	Lignin
BJ_E2	BJ	887.280953	54	49	8	0	1	1	C54H49O8SP	CHOSP	Lignin
BJ_E2	BJ	991.4148148	66	60	5	2	1	0	C66H60O5N2S	CHONS	UnsatHC
BJ_E2	BJ	517.2133386	33	30	4	2	0	0	C33H30O4N2	CHON	UnsatHC
BJ_E2	BJ	501.2185467	33	30	3	2	0	0	C33H30O3N2	CHON	UnsatHC
BJ_E2	BJ	583.0690785	22	20	17	2	0	0	C22H20O17N2	CHON	Tannin
BJ_E2	BJ	475.0882069	22	20	12	0	0	0	C22H20O12	CHO	Lignin
BJ_E2	BJ	459.0931097	22	20	11	0	0	0	C22H20O11	CHO	Lignin
BJ_E2	BJ	443.0985882	22	20	10	0	0	0	C22H20O10	CHO	Lignin
BJ_E2	BJ	427.1034355	22	20	9	0	0	0	C22H20O9	CHO	Lignin
BJ_E2	BJ	407.1248093	22	20	6	2	0	0	C22H20O6N2	CHON	Lignin
BJ_E2	BJ	391.1299772	22	20	5	2	0	0	C22H20O5N2	CHON	Lignin
BJ_E2	BJ	253.0353099	11	10	7	0	0	0	C11H10O7	CHO	Lignin
BJ_E2	BJ	237.0404637	11	10	6	0	0	0	C11H10O6	CHO	Lignin
BJ_E2	BJ	221.0455114	11	10	5	0	0	0	C11H10O5	CHO	Lignin
BJ_E2	BJ	205.0506171	11	10	4	0	0	0	C11H10O4	CHO	Lignin
BJ_E2	BJ	813.3613423	56	51	2	2	0	1	C56H51O2N2P	CHONP	UnsatHC
BJ_E2	BJ	486.1042858	23	21	11	1	0	0	C23H21O11N	CHON	Lignin
BJ_E2	BJ	470.1093899	23	21	10	1	0	0	C23H21O10N	CHON	Lignin
BJ_E2	BJ	454.1144217	23	21	9	1	0	0	C23H21O9N	CHON	Lignin
BJ_E2	BJ	576.1946116	35	32	5	1	0	1	C35H32O5NP	CHONP	Lignin
BJ_E2	BJ	857.3846874	59	54	6	0	0	0	C59H54O6	CHO	UnsatHC
BJ_E2	BJ	995.4416432	71	65	1	0	1	1	C71H65OSP	CHOSP	UnsatHC
BJ_E2	BJ	542.2337845	36	33	4	1	0	0	C36H33O4N	CHON	UnsatHC
BJ_E2	BJ	517.0987731	24	22	13	0	0	0	C24H22O13	CHO	Lignin
BJ_E2	BJ	501.1040552	24	22	12	0	0	0	C24H22O12	CHO	Lignin
BJ_E2	BJ	485.1089746	24	22	11	0	0	0	C24H22O11	CHO	Lignin
BJ_E2	BJ	469.1140635	24	22	10	0	0	0	C24H22O10	CHO	Lignin
BJ_E2	BJ	453.119117	24	22	9	0	0	0	C24H22O9	CHO	Lignin
BJ_E2	BJ	437.1241673	24	22	8	0	0	0	C24H22O8	CHO	Lignin
BJ_E2	BJ	417.1100615	24	22	1	2	2	0	C24H22ON2S2	CHONS	UnsatHC
BJ_E2	BJ	484.9365013	12	11	13	2	2	1	C12H11O13N2S2P	CHONSP	Tannin
BJ_E2	BJ	280.0461968	12	11	7	1	0	0	C12H11O7N	CHON	Lignin
BJ_E2	BJ	264.051305	12	11	6	1	0	0	C12H11O6N	CHON	Lignin
BJ_E2	BJ	248.0564268	12	11	5	1	0	0	C12H11O5N	CHON	Lignin
BJ_E2	BJ	232.0614972	12	11	4	1	0	0	C12H11O4N	CHON	Lignin
BJ_E2	BJ	839.244941	49	45	9	0	1	1	C49H45O9SP	CHOSP	Lignin
BJ_E2	BJ	556.1207745	25	23	12	3	0	0	C25H23O12N3	CHON	Lignin
BJ_E2	BJ	855.4571405	65	60	1	0	0	0	C65H60O	CHO	UnsatHC
BJ_E2	BJ	611.2551376	39	36	5	2	0	0	C39H36O5N2	CHON	Lignin
BJ_E2	BJ	568.1126	26	24	10	3	0	1	C26H24O10N3P	CHONP	Lignin
BJ_E2	BJ	343.012913	13	12	9	0	1	0	C13H12O9S	CHOS	Tannin
BJ_E2	BJ	323.0343695	13	12	6	2	1	0	C13H12O6N2S	CHONS	Lignin
BJ_E2	BJ	311.0408485	13	12	9	0	0	0	C13H12O9	CHO	Tannin
BJ_E2	BJ	295.0459179	13	12	8	0	0	0	C13H12O8	CHO	Lignin
BJ_E2	BJ	279.0510076	13	12	7	0	0	0	C13H12O7	CHO	Lignin
BJ_E2	BJ	275.0672905	13	12	5	2	0	0	C13H12O5N2	CHON	Lignin
BJ_E2	BJ	263.0560666	13	12	6	0	0	0	C13H12O6	CHO	Lignin
BJ_E2	BJ	259.0724192	13	12	4	2	0	0	C13H12O4N2	CHON	Lignin
BJ_E2	BJ	247.0611553	13	12	5	0	0	0	C13H12O5	CHO	Lignin
BJ_E2	BJ	843.2915704	53	49	6	0	1	1	C53H49O6SP	CHOSP	UnsatHC
BJ_E2	BJ	761.3639416	54	50	4	0	0	0	C54H50O4	CHO	UnsatHC
BJ_E2	BJ	491.1265755	27	25	7	0	0	1	C27H25O7P	CHOP	Lignin
BJ_E2	BJ	427.1470264	27	25	3	0	0	1	C27H25O3P	CHOP	UnsatHC
BJ_E2	BJ	670.236449	41	38	6	1	0	1	C41H38O6NP	CHONP	Lignin
BJ_E2	BJ	848.3525479	55	51	4	3	1	0	C55H51O4N3S	CHONS	UnsatHC
BJ_E2	BJ	338.0340199	14	13	7	1	1	0	C14H13O7NS	CHONS	Lignin
BJ_E2	BJ	322.0568675	14	13	8	1	0	0	C14H13O8N	CHON	Lignin
BJ_E2	BJ	306.0619122	14	13	7	1	0	0	C14H13O7N	CHON	Lignin
BJ_E2	BJ	290.066949	14	13	6	1	0	0	C14H13O6N	CHON	Lignin
BJ_E2	BJ	258.0771138	14	13	4	1	0	0	C14H13O4N	CHON	Lignin
BJ_E2	BJ	242.082246	14	13	3	1	0	0	C14H13O3N	CHON	Lignin
BJ_E2	BJ	878.3521408	57	53	6	1	1	0	C57H53O6NS	CHONS	UnsatHC
BJ_E2	BJ	722.2871604	44	41	7	3	0	0	C44H41O7N3	CHON	Lignin
BJ_E2	BJ	695.2567431	44	41	6	0	0	1	C44H41O6P	CHOP	Lignin
BJ_E2	BJ	663.2669041	44	41	4	0	0	1	C44H41O4P	CHOP	UnsatHC
BJ_E2	BJ	969.3232252	59	55	9	0	1	1	C59H55O9SP	CHOSP	Lignin
BJ_E2	BJ	353.0514124	15	14	10	0	0	0	C15H14O10	CHO	Tannin
BJ_E2	BJ	337.0564751	15	14	9	0	0	0	C15H14O9	CHO	Lignin
BJ_E2	BJ	337.0386991	15	14	7	0	1	0	C15H14O7S	CHOS	Lignin
BJ_E2	BJ	333.0728706	15	14	7	2	0	0	C15H14O7N2	CHON	Lignin
BJ_E2	BJ	317.0778786	15	14	6	2	0	0	C15H14O6N2	CHON	Lignin
BJ_E2	BJ	305.0666961	15	14	7	0	0	0	C15H14O7	CHO	Lignin
BJ_E2	BJ	301.0829347	15	14	5	2	0	0	C15H14O5N2	CHON	Lignin
BJ_E2	BJ	289.0717568	15	14	6	0	0	0	C15H14O6	CHO	Lignin
BJ_E2	BJ	285.0880639	15	14	4	2	0	0	C15H14O4N2	CHON	Lignin
BJ_E2	BJ	285.07026	15	14	2	2	1	0	C15H14O2N2S	CHONS	Lignin
BJ_E2	BJ	273.0767729	15	14	5	0	0	0	C15H14O5	CHO	Lignin
